
+Date,Amount,Category,Description,Department,Urgency,Complexity,AutoApprove,Approver,ApproverName,ApproverPosition,ApproverDepartment,SpendingLimit,RequireReceipt,ComplianceLimit
2024-04-14 14:02:22.849541,38.78,Wifi,Wifi expense on 2024-04-14,HR,Medium,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2024-02-04 14:02:22.849541,253.41,Software,Software expense on 2024-02-04,Operations,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2023-07-19 14:02:22.849541,161.51,Equipment,Equipment expense on 2023-07-19,Finance,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2023-08-04 14:02:22.849541,217.62,Maintenance,Maintenance expense on 2023-08-04,HR,High,Medium,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2023-08-11 14:02:22.849541,35.71,Meals,Meals expense on 2023-08-11,Finance,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2024-05-02 14:02:22.849541,11.21,Meals,Meals expense on 2024-05-02,HR,Medium,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2024-01-22 14:02:22.849541,331.4,Office Supplies,Office Supplies expense on 2024-01-22,IT,Low,High,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,100
2023-05-28 14:02:22.849541,179.21,Marketing,Marketing expense on 2023-05-28,HR,Medium,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2024-01-05 14:02:22.849541,166.63,Miscellaneous,Miscellaneous expense on 2024-01-05,Finance,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2023-06-08 14:02:22.849541,483.46,Training,Training expense on 2023-06-08,HR,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,300
2023-07-01 14:02:22.850043,36.46,Utilities,Utilities expense on 2023-07-01,Operations,High,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2023-07-18 14:02:22.850043,30.4,Miscellaneous,Miscellaneous expense on 2023-07-18,Finance,Medium,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-11-07 14:02:22.850043,155.1,Miscellaneous,Miscellaneous expense on 2023-11-07,Finance,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2024-04-18 14:02:22.850043,404.48,Marketing,Marketing expense on 2024-04-18,IT,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,1000
2024-01-18 14:02:22.850043,420.6,Office Supplies,Office Supplies expense on 2024-01-18,Operations,Low,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,100
2023-10-24 14:02:22.850043,473.45,Training,Training expense on 2023-10-24,Finance,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,300
2024-03-16 14:02:22.850043,317.66,Wifi,Wifi expense on 2024-03-16,Operations,Medium,Medium,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2024-04-13 14:02:22.850043,335.38,Equipment,Equipment expense on 2024-04-13,Finance,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2023-12-15 14:02:22.850043,177.43,Wifi,Wifi expense on 2023-12-15,Finance,High,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2023-06-10 14:02:22.850043,359.09,Training,Training expense on 2023-06-10,Operations,High,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,300
2023-07-06 14:02:22.850043,136.28,Wifi,Wifi expense on 2023-07-06,Operations,Medium,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2023-10-13 14:02:22.850043,223.94,Travel,Travel expense on 2023-10-13,Finance,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2023-06-12 14:02:22.850043,455.25,Office Supplies,Office Supplies expense on 2023-06-12,Finance,Low,High,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,100
2024-04-24 14:02:22.850043,454.67,Utilities,Utilities expense on 2024-04-24,Operations,High,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2023-09-19 14:02:22.850043,433.34,Miscellaneous,Miscellaneous expense on 2023-09-19,Operations,Low,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2024-03-04 14:02:22.850043,125.36,Utilities,Utilities expense on 2024-03-04,Operations,Medium,High,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2023-09-28 14:02:22.850043,378.73,Office Supplies,Office Supplies expense on 2023-09-28,Finance,Medium,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,100
2023-12-08 14:02:22.850043,363.87,Office Supplies,Office Supplies expense on 2023-12-08,Operations,High,Medium,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,100
2023-09-17 14:02:22.850043,121.53,Training,Training expense on 2023-09-17,Finance,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,300
2023-11-02 14:02:22.850043,312.12,Training,Training expense on 2023-11-02,IT,High,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,300
2023-09-20 14:02:22.850169,180.65,Office Supplies,Office Supplies expense on 2023-09-20,Operations,Low,Medium,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,100
2023-09-24 14:02:22.850169,22.88,Utilities,Utilities expense on 2023-09-24,Finance,Low,Low,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2023-11-24 14:02:22.850169,307.33,Maintenance,Maintenance expense on 2023-11-24,HR,High,Low,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2023-06-29 14:02:22.850169,23.27,Utilities,Utilities expense on 2023-06-29,Operations,High,High,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2023-06-10 14:02:22.850169,232.41,Utilities,Utilities expense on 2023-06-10,Finance,High,High,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2024-01-31 14:02:22.850169,447.45,Marketing,Marketing expense on 2024-01-31,Operations,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2024-03-02 14:02:22.850169,170.58,Miscellaneous,Miscellaneous expense on 2024-03-02,Finance,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2024-02-09 14:02:22.850169,306.1,Equipment,Equipment expense on 2024-02-09,Finance,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2023-08-26 14:02:22.850169,325.62,Meals,Meals expense on 2023-08-26,Operations,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2023-07-30 14:02:22.850169,447.28,Utilities,Utilities expense on 2023-07-30,IT,High,High,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2024-01-27 14:02:22.850169,195.04,Marketing,Marketing expense on 2024-01-27,Finance,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2023-06-24 14:02:22.850169,431.27,Training,Training expense on 2023-06-24,Operations,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,300
2023-06-25 14:02:22.850169,218.87,Training,Training expense on 2023-06-25,Operations,Medium,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,300
2024-01-14 14:02:22.850169,113.14,Equipment,Equipment expense on 2024-01-14,Finance,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2023-12-18 14:02:22.850169,158.68,Utilities,Utilities expense on 2023-12-18,HR,High,Low,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2024-03-13 14:02:22.850169,349.25,Software,Software expense on 2024-03-13,Operations,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2024-04-14 14:02:22.850169,61.36,Wifi,Wifi expense on 2024-04-14,Finance,Low,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-12-12 14:02:22.850169,113.21,Meals,Meals expense on 2023-12-12,Finance,Medium,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2023-10-16 14:02:22.850169,161.41,Office Supplies,Office Supplies expense on 2023-10-16,HR,High,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,100
2023-05-20 14:02:22.850169,326.47,Utilities,Utilities expense on 2023-05-20,Finance,Low,Low,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2024-05-04 14:02:22.850169,351.54,Travel,Travel expense on 2024-05-04,Finance,Medium,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,500
2023-07-26 14:02:22.850169,195.48,Software,Software expense on 2023-07-26,Operations,Medium,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,200
2023-08-21 14:02:22.850169,439.36,Travel,Travel expense on 2023-08-21,IT,Medium,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2024-02-20 14:02:22.850169,129.05,Office Supplies,Office Supplies expense on 2024-02-20,Operations,High,Medium,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,100
2023-05-10 14:02:22.850169,199.7,Equipment,Equipment expense on 2023-05-10,IT,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
2023-12-05 14:02:22.850169,42.28,Office Supplies,Office Supplies expense on 2023-12-05,Finance,Medium,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,100
2023-09-26 14:02:22.850169,496.7,Meals,Meals expense on 2023-09-26,Finance,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2023-08-07 14:02:22.850169,370.17,Marketing,Marketing expense on 2023-08-07,HR,Medium,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
2023-12-19 14:02:22.850169,378.98,Meals,Meals expense on 2023-12-19,Finance,Low,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2024-03-31 14:02:22.850169,490.42,Wifi,Wifi expense on 2024-03-31,HR,Low,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2023-08-05 14:02:22.850169,246.62,Training,Training expense on 2023-08-05,Operations,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,300
2024-04-13 14:02:22.850169,273.98,Marketing,Marketing expense on 2024-04-13,HR,Medium,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2023-07-09 14:02:22.850169,431.48,Wifi,Wifi expense on 2023-07-09,IT,Medium,High,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2024-03-11 14:02:22.850169,102.73,Miscellaneous,Miscellaneous expense on 2024-03-11,Operations,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-11-18 14:02:22.850169,491.88,Office Supplies,Office Supplies expense on 2023-11-18,IT,Low,Medium,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,100
2023-11-25 14:02:22.850169,370.82,Wifi,Wifi expense on 2023-11-25,Operations,Low,High,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2023-09-16 14:02:22.850169,118.45,Wifi,Wifi expense on 2023-09-16,Operations,Low,Low,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2023-06-12 14:02:22.850169,285.21,Utilities,Utilities expense on 2023-06-12,HR,High,Low,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2023-06-16 14:02:22.850169,307.32,Training,Training expense on 2023-06-16,Finance,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,300
2024-05-02 14:02:22.850169,216.93,Wifi,Wifi expense on 2024-05-02,IT,High,High,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2023-09-30 14:02:22.850169,164.86,Training,Training expense on 2023-09-30,IT,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,300
2023-05-20 14:02:22.850169,391.65,Miscellaneous,Miscellaneous expense on 2023-05-20,IT,High,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2023-07-03 14:02:22.850169,462.65,Software,Software expense on 2023-07-03,IT,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2024-03-16 14:02:22.850169,16.37,Travel,Travel expense on 2024-03-16,HR,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2024-01-31 14:02:22.850169,420.2,Miscellaneous,Miscellaneous expense on 2024-01-31,HR,High,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2023-10-27 14:02:22.850169,464.52,Maintenance,Maintenance expense on 2023-10-27,Operations,Medium,Low,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2023-10-28 14:02:22.850169,176.31,Wifi,Wifi expense on 2023-10-28,Finance,Medium,High,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2024-03-17 14:02:22.850169,449.49,Meals,Meals expense on 2024-03-17,IT,High,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2024-04-26 14:02:22.850169,412.4,Training,Training expense on 2024-04-26,Operations,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,300
2024-03-23 14:02:22.850169,343.79,Miscellaneous,Miscellaneous expense on 2024-03-23,HR,Medium,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2023-09-07 14:02:22.850169,218.9,Training,Training expense on 2023-09-07,Operations,High,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,300
2024-04-04 14:02:22.850169,77.46,Maintenance,Maintenance expense on 2024-04-04,Operations,Medium,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2024-02-23 14:02:22.850169,207.79,Utilities,Utilities expense on 2024-02-23,Operations,Medium,High,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2023-07-16 14:02:22.850169,225.36,Training,Training expense on 2023-07-16,Finance,Medium,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,300
2023-06-30 14:02:22.850169,330.54,Training,Training expense on 2023-06-30,HR,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,300
2023-05-25 14:02:22.850169,189.45,Office Supplies,Office Supplies expense on 2023-05-25,IT,Medium,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,100
2023-10-29 14:02:22.850169,325.81,Equipment,Equipment expense on 2023-10-29,Operations,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2024-01-29 14:02:22.850169,152.35,Travel,Travel expense on 2024-01-29,IT,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2023-09-15 14:02:22.850169,88.94,Software,Software expense on 2023-09-15,HR,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,200
2023-10-16 14:02:22.850169,458.61,Training,Training expense on 2023-10-16,Operations,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,300
2023-06-28 14:02:22.850169,309.99,Office Supplies,Office Supplies expense on 2023-06-28,Operations,High,Low,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,100
2023-12-05 14:02:22.850169,419.06,Meals,Meals expense on 2023-12-05,IT,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2024-03-06 14:02:22.850169,328.1,Utilities,Utilities expense on 2024-03-06,Finance,High,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
